File: TestRepresentative3dNodeBasedSimulation
Type: cpu
Showing nodes accounting for 22607ms, 91.52% of 24703ms total
Dropped 605 nodes (cum <= 123.52ms)
      78ms  0.32% 83.24%      355ms  1.44%  Node::GetRadius
       9ms 0.036% 83.27%      321ms  1.30%  NodesOnlyMesh::CalculateNodesOutsideLocalDomain
      38ms  0.15% 83.43%      307ms  1.24%  NodeBasedCellPopulation::UpdateMapsAfterRemesh
      14ms 0.057% 83.48%      303ms  1.23%  DistributedBoxCollection::GetProcessOwningNode
     295ms  1.19% 84.68%      295ms  1.19%  Node::CheckForNodeAttributes
      27ms  0.11% 84.79%      266ms  1.08%  std::_Rb_tree::_M_emplace_hint_unique
       1ms 0.004% 84.79%      265ms  1.07%  NodesOnlyMesh::UpdateBoxCollection
         0     0% 84.79%      245ms  0.99%  AbstractTetrahedralMeshWriter::WriteFilesUsingMesh
         0     0% 84.79%      244ms  0.99%  VtkMeshWriter::WriteFiles
     131ms  0.53% 85.32%      242ms  0.98%  _int_malloc
     232ms  0.94% 86.26%      232ms  0.94%  [libchaste_mesh.so]
      85ms  0.34% 86.60%      229ms  0.93%  __GI___libc_free
      54ms  0.22% 86.82%      228ms  0.92%  boost::numeric::ublas::c_vector::c_vector
     221ms  0.89% 87.72%      221ms  0.89%  Node::GetIndex
         0     0% 87.72%      220ms  0.89%  vtkStreamingDemandDrivenPipeline::Update
         0     0% 87.72%      220ms  0.89%  vtkXMLWriterBase::Write
       1ms 0.004% 87.72%      219ms  0.89%  vtkDemandDrivenPipeline::ProcessRequest
         0     0% 87.72%      216ms  0.87%  vtkDemandDrivenPipeline::ExecuteData
         0     0% 87.72%      216ms  0.87%  vtkStreamingDemandDrivenPipeline::ProcessRequest
         0     0% 87.72%      215ms  0.87%  vtkCompositeDataPipeline::ExecuteData
         0     0% 87.72%      215ms  0.87%  vtkExecutive::CallAlgorithm
         0     0% 87.72%      215ms  0.87%  vtkXMLUnstructuredDataWriter::ProcessRequest
       5ms  0.02% 87.74%      209ms  0.85%  NodesOnlyMesh::AddNodesToBoxes
     208ms  0.84% 88.58%      208ms  0.84%  Node::AddNeighbour
     208ms  0.84% 89.43%      208ms  0.84%  boost::detail::sp_counted_base::release
      19ms 0.077% 89.50%      198ms   0.8%  Cell::ReadyToDivide
     176ms  0.71% 90.22%      176ms  0.71%  [libchaste_cell_based.so]
         0     0% 90.22%      175ms  0.71%  vtkXMLUnstructuredDataWriter::WriteAPiece
         0     0% 90.22%      175ms  0.71%  vtkXMLUnstructuredGridWriter::WriteAppendedPieceData
         0     0% 90.22%      170ms  0.69%  vtkXMLUnstructuredDataWriter::WriteAppendedPieceData
         0     0% 90.22%      157ms  0.64%  NodesOnlyMesh::ResizeBoxCollection
      27ms  0.11% 90.33%      156ms  0.63%  NodesOnlyMesh::IsANodeCloseToDomainBoundary
       4ms 0.016% 90.34%      152ms  0.62%  AbstractCentreBasedCellPopulation::AcceptCellWritersAcrossPopulation
         0     0% 90.34%      149ms   0.6%  vtkXMLWriter::WriteBinaryData
     142ms  0.57% 90.92%      143ms  0.58%  __ieee754_log_fma
     130ms  0.53% 91.44%      142ms  0.57%  _int_free
       1ms 0.004% 91.45%      139ms  0.56%  vtkXMLWriter::WriteBinaryDataBlock
         0     0% 91.45%      139ms  0.56%  vtkXMLWriter::WriteBinaryDataInternal
         0     0% 91.45%      137ms  0.55%  vtkXMLWriter::WriteCompressionBlock
       3ms 0.012% 91.46%      135ms  0.55%  AbstractCellPopulation::SetCellUsingLocationIndex
      12ms 0.049% 91.51%      133ms  0.54%  Cell::GetCellId
         0     0% 91.51%      133ms  0.54%  vtkXMLWriter::WritePointsAppendedData
       2ms 0.0081% 91.52%      128ms  0.52%  AbstractNumericalMethod::SafeNodePositionUpdate
