File: TestMonodomainSlabLong
Type: cpu
Showing nodes accounting for 8619ms, 85.24% of 10112ms total
Dropped 663 nodes (cum <= 50.56ms)
     156ms  1.54% 76.98%      156ms  1.54%  ddot_
       6ms 0.059% 77.04%      145ms  1.43%  ompi_datatype_create
       3ms  0.03% 77.07%      128ms  1.27%  Hdf5DataWriter::PutUnlimitedVariable
      90ms  0.89% 77.96%      125ms  1.24%  _int_malloc
      35ms  0.35% 78.30%      123ms  1.22%  H5S_set_version
      18ms  0.18% 78.48%      109ms  1.08%  ompi_datatype_destroy
       2ms  0.02% 78.50%      107ms  1.06%  MPI_Type_free
       1ms 0.0099% 78.51%      101ms     1%  VecDuplicate
       1ms 0.0099% 78.52%      100ms  0.99%  VecDuplicate_MPI
       2ms  0.02% 78.54%       98ms  0.97%  PMPI_Type_create_resized
      15ms  0.15% 78.69%       96ms  0.95%  __GI___libc_free
       1ms 0.0099% 78.70%       94ms  0.93%  VecTDot
         0     0% 78.70%       93ms  0.92%  VecTDot_Seq
       1ms 0.0099% 78.71%       93ms  0.92%  VecXDot_Seq_Private.constprop.0
      29ms  0.29% 79.00%       93ms  0.92%  ompi_datatype_set_args
      40ms   0.4% 79.39%       90ms  0.89%  H5S_hyper_add_span_element
      34ms  0.34% 79.73%       88ms  0.87%  H5VM_array_calc
       1ms 0.0099% 79.74%       88ms  0.87%  VecNorm
       2ms  0.02% 79.76%       88ms  0.87%  ompi_datatype_duplicate
      87ms  0.86% 80.62%       87ms  0.86%  [libchaste_ode.so]
      25ms  0.25% 80.86%       86ms  0.85%  ompi_datatype_release_args
       3ms  0.03% 80.89%       86ms  0.85%  ompi_info_register_framework_params
      56ms  0.55% 81.45%       81ms   0.8%  _int_free
      50ms  0.49% 81.94%       80ms  0.79%  AbstractIvpOdeSolver::SolveAndUpdateStateVariable
       2ms  0.02% 81.96%       80ms  0.79%  PMPI_File_set_view
      51ms   0.5% 82.47%       79ms  0.78%  __libc_calloc
       1ms 0.0099% 82.48%       78ms  0.77%  VecNorm_Seq
      38ms  0.38% 82.85%       77ms  0.76%  TimeStepper::TimeStepper
      21ms  0.21% 83.06%       74ms  0.73%  AbstractCardiacCell::SetVoltage (partial-inline)
       3ms  0.03% 83.09%       71ms   0.7%  opal_datatype_create_desc
      70ms  0.69% 83.78%       70ms  0.69%  __ieee754_log_fma
       3ms  0.03% 83.81%       66ms  0.65%  PMPI_Type_vector
         0     0% 83.81%       64ms  0.63%  MPI_Type_create_hindexed
      49ms  0.48% 84.30%       61ms   0.6%  AbstractOneStepIvpOdeSolver::Solve
      60ms  0.59% 84.89%       60ms  0.59%  __memcpy_avx512_unaligned_erms
       4ms  0.04% 84.93%       58ms  0.57%  H5D__chunk_allocated
         0     0% 84.93%       57ms  0.56%  VecCreate
      17ms  0.17% 85.10%       56ms  0.55%  H5D__chunk_lookup
       1ms 0.0099% 85.11%       56ms  0.55%  H5Pcreate
       1ms 0.0099% 85.12%       56ms  0.55%  MPI_Type_contiguous
       4ms  0.04% 85.16%       55ms  0.54%  PetscMallocA
       4ms  0.04% 85.20%       54ms  0.53%  H5P_create_id
       4ms  0.04% 85.24%       51ms   0.5%  PetscMallocAlign
