File: TestRepresentativePottsBasedOnLatticeSimulation
Type: cpu
Showing nodes accounting for 3916ms, 80.25% of 4880ms total
Dropped 565 nodes (cum <= 24.40ms)
         0     0%  6.89%      588ms 12.05%  vtkXMLUnstructuredDataWriter::ProcessRequest
         0     0%  6.89%      558ms 11.43%  vtkTriangle::New
       6ms  0.12%  7.01%      548ms 11.23%  vtkTriangle::vtkTriangle
      48ms  0.98%  7.99%      533ms 10.92%  std::num_put::_M_insert_float
         0     0%  7.99%      533ms 10.92%  vtkXMLUnstructuredDataWriter::WriteAPiece
         0     0%  7.99%      533ms 10.92%  vtkXMLUnstructuredGridWriter::WriteAppendedPieceData
     114ms  2.34% 10.33%      477ms  9.77%  __GI___libc_free
         0     0% 10.33%      468ms  9.59%  vtkXMLWriter::WriteBinaryData
       1ms  0.02% 10.35%      462ms  9.47%  vtkXMLWriter::WriteBinaryDataInternal
         0     0% 10.35%      460ms  9.43%  vtkXMLWriter::WriteBinaryDataBlock
         0     0% 10.35%      456ms  9.34%  vtkXMLUnstructuredDataWriter::WriteAppendedPieceData
      17ms  0.35% 10.70%      443ms  9.08%  vtkPoints::SetDataType
      14ms  0.29% 10.98%      429ms  8.79%  std::__cxx11::collate::do_transform
       3ms 0.061% 11.05%      403ms  8.26%  ___vsnprintf
         0     0% 11.05%      400ms  8.20%  __vsnprintf_internal (inline)
      68ms  1.39% 12.44%      395ms  8.09%  __printf_buffer
     243ms  4.98% 17.42%      389ms  7.97%  _int_malloc
       1ms  0.02% 17.44%      368ms  7.54%  vtkPolygon::~vtkPolygon
     226ms  4.63% 22.07%      361ms  7.40%  _int_free
         0     0% 22.07%      357ms  7.32%  AbstractTetrahedralMeshWriter::WriteFilesUsingMesh
         0     0% 22.07%      354ms  7.25%  VtkMeshWriter::WriteFiles
         0     0% 22.07%      349ms  7.15%  vtkXMLWriter::WritePointsAppendedData
         0     0% 22.07%      344ms  7.05%  OnLatticeSimulation::UpdateCellLocationsAndTopology
      28ms  0.57% 22.64%      344ms  7.05%  PottsBasedCellPopulation::UpdateCellLocations
      14ms  0.29% 22.93%      296ms  6.07%  __printf_fp_l_buffer
         0     0% 22.93%      296ms  6.07%  __printf_fp_spec (inline)
       3ms 0.061% 22.99%      292ms  5.98%  vtkCell::~vtkCell
      34ms   0.7% 23.69%      287ms  5.88%  vtkAOSDataArrayTemplate::vtkAOSDataArrayTemplate
     124ms  2.54% 26.23%      277ms  5.68%  __printf_fp_buffer_1
         0     0% 26.23%      233ms  4.77%  vtkXMLWriter::WriteCompressionBlock
       4ms 0.082% 26.31%      231ms  4.73%  vtkBase64OutputStream::Write
      12ms  0.25% 26.56%      223ms  4.57%  vtkBase64OutputStream::EncodeTriplet
         0     0% 26.56%      221ms  4.53%  compress2
         0     0% 26.56%      221ms  4.53%  vtkDataCompressor::Compress
         0     0% 26.56%      221ms  4.53%  vtkZLibDataCompressor::CompressBuffer
      53ms  1.09% 27.64%      220ms  4.51%  crc32
         0     0% 27.64%      220ms  4.51%  deflate
       6ms  0.12% 27.77%      202ms  4.14%  VertexMesh::~VertexMesh
      43ms  0.88% 28.65%      201ms  4.12%  std::ostream::write
       7ms  0.14% 28.79%      198ms  4.06%  vtkPoints::~vtkPoints
     120ms  2.46% 31.25%      190ms  3.89%  malloc_consolidate
      77ms  1.58% 32.83%      186ms  3.81%  std::basic_filebuf::xsputn
       7ms  0.14% 32.97%      186ms  3.81%  vtkIdList::AllocateInternal
      12ms  0.25% 33.22%      175ms  3.59%  NodesOnlyMesh::ConstructNodesWithoutMesh
       1ms  0.02% 33.24%      174ms  3.57%  vtkLine::GetParametricCenter
       8ms  0.16% 33.40%      169ms  3.46%  vtkFloatArray::New
         0     0% 33.40%      167ms  3.42%  vtkTriangle::~vtkTriangle
     159ms  3.26% 36.66%      160ms  3.28%  [libz.so.1.3]
      82ms  1.68% 38.34%      158ms  3.24%  std::_Rb_tree::_M_copy
       3ms 0.061% 38.40%      158ms  3.24%  vtkDataArray::CreateDataArray
      16ms  0.33% 38.73%      154ms  3.16%  AdhesionPottsUpdateRule::EvaluateHamiltonianContribution
       1ms  0.02% 38.75%      153ms  3.14%  tbb::detail::r1::parallel_pipeline
       6ms  0.12% 38.87%      151ms  3.09%  VertexMesh::VertexMesh
         0     0% 38.87%      149ms  3.05%  vtkFloatArray::vtkFloatArray
       1ms  0.02% 38.89%      148ms  3.03%  vtkQuad::~vtkQuad
       7ms  0.14% 39.04%      148ms  3.03%  vtkTypeFloat64Array::New
       5ms   0.1% 39.14%      147ms  3.01%  vtkTypeFloat64Array::~vtkTypeFloat64Array
      57ms  1.17% 40.31%      146ms  2.99%  std::_Rb_tree::_M_erase
       4ms 0.082% 40.39%      141ms  2.89%  vtkDoubleArray::vtkDoubleArray
         0     0% 40.39%      137ms  2.81%  clone3
         0     0% 40.39%      137ms  2.81%  start_thread
       8ms  0.16% 40.55%      136ms  2.79%  MutableElement::BuildEdges
      21ms  0.43% 40.98%      134ms  2.75%  std::vector::_M_default_append
         0     0% 40.98%      133ms  2.73%  NodeLocationWriter::VisitAnyPopulation
         0     0% 40.98%      130ms  2.66%  vtkIdList::Allocate
         0     0% 40.98%      129ms  2.64%  tbb::detail::r1::reset
       3ms 0.061% 41.05%      127ms  2.60%  vtkFloatArray::~vtkFloatArray
       5ms   0.1% 41.15%      126ms  2.58%  vtkTypeFloat64Array::vtkTypeFloat64Array
      23ms  0.47% 41.62%      124ms  2.54%  vtkObject::vtkObject
      68ms  1.39% 43.01%      119ms  2.44%  vtkTypeFloat64Array::PrintSelf
      47ms  0.96% 43.98%      118ms  2.42%  EdgeHelper::GetEdgeFromNodes
      50ms  1.02% 45.00%      117ms  2.40%  tbb::detail::r1::wait_bounded_queue_monitor
     108ms  2.21% 47.21%      108ms  2.21%  __strcmp_avx2
         0     0% 47.21%      107ms  2.19%  vtkXMLWriter::WritePointDataAppendedData
      31ms  0.64% 47.85%      105ms  2.15%  vtkObject::Modified
      28ms  0.57% 48.42%      102ms  2.09%  __dynamic_cast
      62ms  1.27% 49.69%      101ms  2.07%  vtkObjectBase::UnRegisterInternal
      48ms  0.98% 50.68%       99ms  2.03%  hack_digit
      97ms  1.99% 52.66%       97ms  1.99%  unlink_chunk
       1ms  0.02% 52.68%       92ms  1.89%  LegacyCellProliferativeTypesWriter::GetCellDataForVtkOutput
      31ms  0.64% 53.32%       86ms  1.76%  std::__ostream_insert
       5ms   0.1% 53.42%       79ms  1.62%  CellPropertyCollection::HasProperty
       1ms  0.02% 53.44%       79ms  1.62%  _int_free_maybe_consolidate
      15ms  0.31% 53.75%       78ms  1.60%  PottsMesh::GetMooreNeighbouringNodeIndices
       6ms  0.12% 53.87%       77ms  1.58%  vtkIdList::New
         0     0% 53.87%       75ms  1.54%  NodesOnlyMesh::~NodesOnlyMesh
      13ms  0.27% 54.14%       72ms  1.48%  AbstractCellPopulation::GetCellUsingLocationIndex
       5ms   0.1% 54.24%       72ms  1.48%  Cell::GetCellProliferativeType
      13ms  0.27% 54.51%       72ms  1.48%  vtkAOSDataArrayTemplate::DataElementChanged
         0     0% 54.51%       72ms  1.48%  vtkXMLUnstructuredDataWriter::WriteCellsAppendedDataWorker
       1ms  0.02% 54.53%       69ms  1.41%  VertexMesh::Clear
      40ms  0.82% 55.35%       69ms  1.41%  std::basic_streambuf::xsputn
      69ms  1.41% 56.76%       69ms  1.41%  vtkTimeStamp::Modified
      68ms  1.39% 58.16%       68ms  1.39%  __GI___writev
         0     0% 58.16%       68ms  1.39%  std::__basic_file::xsputn_2
         0     0% 58.16%       66ms  1.35%  NodesOnlyMesh::SetUpBoxCollection
      66ms  1.35% 59.51%       66ms  1.35%  __GI_sched_yield
       9ms  0.18% 59.69%       66ms  1.35%  std::num_put::_M_insert_int
       4ms 0.082% 59.77%       66ms  1.35%  vtkDoubleArray::~vtkDoubleArray
      30ms  0.61% 60.39%       59ms  1.21%  AbstractCellProperty::IsSame
      58ms  1.19% 61.58%       58ms  1.19%  __memcpy_avx_unaligned_erms
      34ms   0.7% 62.27%       58ms  1.19%  std::_Hashtable::clear
       1ms  0.02% 62.30%       56ms  1.15%  DifferentialAdhesionPottsUpdateRule::GetCellCellAdhesionEnergy
      55ms  1.13% 63.42%       55ms  1.13%  [libvtkCommonCore-9.3.so.9.3]
      54ms  1.11% 64.53%       54ms  1.11%  vtkObjectBase::Delete
         0     0% 64.53%       53ms  1.09%  tcache_get (inline)
      53ms  1.09% 65.61%       53ms  1.09%  tcache_get_n (inline)
       1ms  0.02% 65.64%       52ms  1.07%  vtkDataArray::ComputeRange
      25ms  0.51% 66.15%       51ms  1.05%  __cxxabiv1::__si_class_type_info::__do_dyncast
       8ms  0.16% 66.31%       51ms  1.05%  vtkDataArray::vtkDataArray
      13ms  0.27% 66.58%       46ms  0.94%  VertexMeshWriter::GetNextNode
       4ms 0.082% 66.66%       46ms  0.94%  vtkDataArrayPrivate::DoComputeVectorRange
      44ms   0.9% 67.56%       44ms   0.9%  vtkObject::~vtkObject
      12ms  0.25% 67.81%       43ms  0.88%  _int_free_merge_chunk
      12ms  0.25% 68.05%       43ms  0.88%  std::vector::_M_realloc_insert
       6ms  0.12% 68.18%       42ms  0.86%  DistributedBoxCollection::SetupLocalBoxesHalfOnly
       4ms 0.082% 68.26%       42ms  0.86%  DistributedBoxCollection::~DistributedBoxCollection
      10ms   0.2% 68.46%       42ms  0.86%  vtkAbstractArray::vtkAbstractArray
      41ms  0.84% 69.30%       41ms  0.84%  [libstdc++.so.6.0.33]
         0     0% 69.30%       41ms  0.84%  _dl_init
         0     0% 69.30%       41ms  0.84%  call_init (inline)
      41ms  0.84% 70.14%       41ms  0.84%  std::codecvt::do_always_noconv
         0     0% 70.14%       40ms  0.82%  CxxTest::RealWorldDescription::setUp
         0     0% 70.14%       40ms  0.82%  PetscInitialize
         0     0% 70.14%       40ms  0.82%  PetscSetup::setUpWorld
         0     0% 70.14%       40ms  0.82%  PetscSetupUtils::CommonSetup
         0     0% 70.14%       40ms  0.82%  PetscSetupUtils::InitialisePetsc
       6ms  0.12% 70.27%       40ms  0.82%  vtkSOADataArrayTemplate::FillTypedComponent
         0     0% 70.27%       39ms   0.8%  PMPI_Init_thread
         0     0% 70.27%       39ms   0.8%  ompi_mpi_init
      32ms  0.66% 70.92%       38ms  0.78%  vtkObject::ObjectFinalize
       4ms 0.082% 71.00%       37ms  0.76%  <unknown>
      37ms  0.76% 71.76%       37ms  0.76%  __mpn_divrem
         0     0% 71.76%       37ms  0.76%  _dl_start_user
         0     0% 71.76%       37ms  0.76%  std::basic_filebuf::open
       8ms  0.16% 71.93%       37ms  0.76%  vtkAOSDataArrayTemplate::InsertTuple
         0     0% 71.93%       37ms  0.76%  vtkDoubleArray::New
         0     0% 71.93%       36ms  0.74%  vtk::detail::smp::vtkSMPToolsImplForTBB
       1ms  0.02% 71.95%       35ms  0.72%  VtkMeshWriter::MakeVtkMesh
      35ms  0.72% 72.66%       35ms  0.72%  vtkObjectBase::~vtkObjectBase
      21ms  0.43% 73.09%       34ms   0.7%  Node::~Node
         0     0% 73.09%       34ms   0.7%  OutputFileHandler::OpenOutputFile
         0     0% 73.09%       34ms   0.7%  tbb::detail::r1::cancel_group_execution
       3ms 0.061% 73.16%       33ms  0.68%  AbstractCellPopulation::AcceptCellWritersAcrossPopulation
       2ms 0.041% 73.20%       33ms  0.68%  Cell::GetCellId
         0     0% 73.20%       33ms  0.68%  DistributedBoxCollection::IsOwned
      11ms  0.23% 73.42%       33ms  0.68%  PottsMesh::GetVonNeumannNeighbouringNodeIndices
         0     0% 73.42%       33ms  0.68%  _IO_new_fopen
         0     0% 73.42%       33ms  0.68%  __fopen_internal (inline)
         0     0% 73.42%       33ms  0.68%  std::__basic_file::open
      23ms  0.47% 73.89%       32ms  0.66%  DistributedBoxCollection::CalculateContainingBox
         0     0% 73.89%       32ms  0.66%  _IO_new_file_fopen
         0     0% 73.89%       32ms  0.66%  __GI__IO_file_open
      32ms  0.66% 74.55%       32ms  0.66%  __libc_open64
       5ms   0.1% 74.65%       32ms  0.66%  boost::serialization::singleton::get_instance
       1ms  0.02% 74.67%       32ms  0.66%  std::basic_filebuf::overflow
      32ms  0.66% 75.33%       32ms  0.66%  std::map::operator[]
      32ms  0.66% 75.98%       32ms  0.66%  vtkObjectBase::vtkObjectBase
         0     0% 75.98%       31ms  0.64%  Node::SetRadius
      30ms  0.61% 76.60%       31ms  0.64%  __GI___libc_write
         0     0% 76.60%       31ms  0.64%  std::__basic_file::xsputn
         0     0% 76.60%       31ms  0.64%  std::basic_filebuf::_M_convert_to_external
      31ms  0.64% 77.23%       31ms  0.64%  std::ostream::sentry::sentry
       7ms  0.14% 77.38%       31ms  0.64%  vtkDataArray::~vtkDataArray
         0     0% 77.38%       30ms  0.61%  CellIdWriter::GetCellDataForVtkOutput
         0     0% 77.38%       29ms  0.59%  CellProliferativeTypesWriter::GetCellDataForVtkOutput
       8ms  0.16% 77.54%       29ms  0.59%  std::_Rb_tree::_Rb_tree
      26ms  0.53% 78.07%       29ms  0.59%  std::num_put::do_put
       6ms  0.12% 78.20%       29ms  0.59%  vtkIdList::~vtkIdList
         0     0% 78.20%       28ms  0.57%  PottsBasedCellPopulation::AcceptCellWriter
      28ms  0.57% 78.77%       28ms  0.57%  __memset_avx2_unaligned_erms
      21ms  0.43% 79.20%       28ms  0.57%  _int_free_create_chunk (inline)
       5ms   0.1% 79.30%       28ms  0.57%  vtk::detail::smp::vtkSMPToolsImpl::For
         0     0% 79.30%       28ms  0.57%  vtkDataArrayPrivate::DoComputeScalarRange
       2ms 0.041% 79.34%       26ms  0.53%  Cell::GetMutationState
       7ms  0.14% 79.49%       26ms  0.53%  NodeAttributes::NodeAttributes
         0     0% 79.49%       26ms  0.53%  TetrahedralMesh::Clear
       3ms 0.061% 79.55%       26ms  0.53%  vtkAOSDataArrayTemplate::AllocateTuples
       8ms  0.16% 79.71%       26ms  0.53%  vtkIdList::vtkIdList
      25ms  0.51% 80.23%       25ms  0.51%  Node::GetIndex
       1ms  0.02% 80.25%       25ms  0.51%  VertexElement::~VertexElement
